clas_gt,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,joint_angles0,joint_angles1,joint_angles2,joint_angles3,joint_angles4,joint_angles5,joint_angles6,joint_angles7,joint_angles8,joint_angles9,joint_angles10,joint_angles11,joint_angles12,joint_angles13,joint_angles14
6,243,200,465,212,109,69,74,133,0.643869102,0.1101612151,0.4384465218,0.3373229206,0.232291162,0.6304348111,0.1917440146,0.5578895807,0.5801172256,0.3106985688,0.4567660093,0.5644845963,0.3019052148,0.3258427083,0.579628706
6,136,188,518,223,115,59,68,81,0.643869102,0.1101612151,0.4472398758,0.3373229206,0.232291162,0.6304348111,0.1917440146,0.5659501553,0.5801172256,0.3106985688,0.4655593634,0.5644845963,0.3019052148,0.3258427083,0.579628706
6,181,156,583,296,138,59,80,109,0.6519296765,0.1021006331,0.466047883,0.3373229206,0.2413287759,0.6470444798,0.2005373687,0.5659501553,0.5801172256,0.3106985688,0.4743527174,0.5644845963,0.3019052148,0.3258427083,0.579628706
6,100,168,584,235,100,69,61,224,0.6604787707,0.0937957987,0.5041524172,0.3373229206,0.2491450906,0.6470444798,0.2098192424,0.5659501553,0.5801172256,0.3106985688,0.4743527174,0.5566682816,0.3019052148,0.333659023,0.5718123913
6,84,155,543,138,50,54,65,290,0.6604787707,0.0937957987,0.4931607246,0.3373229206,0.2491450906,0.6470444798,0.2098192424,0.5659501553,0.5801172256,0.3106985688,0.4743527174,0.5566682816,0.3019052148,0.333659023,0.5718123913
6,72,168,503,236,121,70,55,155,0.6499755979,0.1028334126,0.4531021118,0.3473375738,0.2491450906,0.6392281651,0.2098192424,0.5659501553,0.5688812733,0.3106985688,0.4653151035,0.5566682816,0.3019052148,0.333659023,0.5718123913
6,72,174,473,227,124,72,42,84,0.6414265037,0.1028334126,0.4357596338,0.3473375738,0.2491450906,0.5999022722,0.2276502252,0.5476306677,0.5459208488,0.3199804723,0.4447972775,0.548607707,0.3019052148,0.3258427083,0.5815827847
6,103,150,353,163,89,58,48,172,0.6414265037,0.1028334126,0.4357596338,0.3473375738,0.2491450906,0.5999022722,0.2276502252,0.5476306677,0.5459208488,0.3199804723,0.4447972775,0.548607707,0.3019052148,0.3258427083,0.5815827847
6,160,163,512,212,94,67,91,188,0.6414265037,0.1028334126,0.4357596338,0.3473375738,0.2491450906,0.6101611853,0.2491450906,0.5476306677,0.536883235,0.327796787,0.4360038936,0.539814353,0.3019052148,0.3258427083,0.5696140528
6,142,153,436,151,76,67,81,206,0.6597459912,0.0933072791,0.4728871584,0.3473375738,0.2574499249,0.6370298266,0.2669760585,0.5476306677,0.536883235,0.327796787,0.4438202381,0.539814353,0.3019052148,0.3258427083,0.5617977381
6,81,133,335,114,54,146,143,308,0.6597459912,0.0933072791,0.4728871584,0.3473375738,0.2574499249,0.6370298266,0.2669760585,0.5476306677,0.536883235,0.327796787,0.4438202381,0.539814353,0.3019052148,0.3258427083,0.5617977381
6,87,150,431,135,62,116,132,318,0.6597459912,0.0933072791,0.4728871584,0.3473375738,0.2574499249,0.6370298266,0.2669760585,0.5476306677,0.536883235,0.327796787,0.4516365528,0.539814353,0.3019052148,0.3258427083,0.5617977381
6,121,230,504,132,62,167,111,313,0.6416707635,0.0933072791,0.4555447102,0.3473375738,0.2300928235,0.6206643581,0.2139716595,0.5476306677,0.5556912422,0.319003433,0.4516365528,0.5566682816,0.3019052148,0.3258427083,0.578163147
6,118,269,483,131,64,179,132,290,0.6338544488,0.1018563733,0.4555447102,0.3473375738,0.21323888,0.6030776501,0.1946751326,0.5476306677,0.5654616356,0.319003433,0.4438202381,0.5566682816,0.3019052148,0.3258427083,0.5876892805
6,221,268,471,215,114,207,173,306,0.6174889803,0.1099169552,0.4467513561,0.3385442197,0.1880801171,0.5776746273,0.1687835902,0.5285784006,0.5564240217,0.319003433,0.4181729257,0.5664386749,0.3019052148,0.3258427083,0.6130923033
6,193,441,527,177,86,250,221,625,0.6353200078,0.1021006331,0.4658036232,0.3385442197,0.1880801171,0.5793844461,0.1687835902,0.5285784006,0.5564240217,0.319003433,0.4181729257,0.5747435093,0.3019052148,0.3258427083,0.6211528778
6,200,543,475,154,89,353,209,588,0.6353200078,0.1021006331,0.4447972775,0.3385442197,0.1790425032,0.5283341408,0.1687835902,0.5205178261,0.5564240217,0.319003433,0.4181729257,0.582559824,0.3019052148,0.3258427083,0.6211528778
6,217,428,541,195,85,266,228,363,0.6353200078,0.1021006331,0.4447972775,0.3385442197,0.1790425032,0.5200293064,0.1687835902,0.5205178261,0.5564240217,0.319003433,0.4181729257,0.582559824,0.3019052148,0.3258427083,0.6211528778
6,231,448,538,193,93,334,290,402,0.6260381341,0.1021006331,0.4257449806,0.3385442197,0.1707376689,0.4855886698,0.160234496,0.5012212992,0.5647288561,0.319003433,0.4181729257,0.5903761387,0.3019052148,0.3258427083,0.6289692521
6,234,465,511,205,105,341,273,440,0.6260381341,0.1021006331,0.4257449806,0.3385442197,0.1707376689,0.4758182764,0.160234496,0.5012212992,0.5647288561,0.319003433,0.4181729257,0.5903761387,0.3019052148,0.3258427083,0.6289692521
6,221,377,530,209,105,350,286,456,0.6260381341,0.1021006331,0.4257449806,0.3385442197,0.1707376689,0.4677577019,0.160234496,0.5012212992,0.5647288561,0.319003433,0.4181729257,0.5984367132,0.3019052148,0.3258427083,0.6289692521
6,235,452,547,181,98,295,235,442,0.6177332401,0.1021006331,0.4093795717,0.3385442197,0.1621885747,0.4294088781,0.1524181664,0.4482169151,0.5647288561,0.319003433,0.4013189971,0.6148021221,0.3019052148,0.3172936141,0.6367855668
6,228,330,611,222,87,194,221,427,0.6177332401,0.1021006331,0.4093795717,0.3385442197,0.1621885747,0.4294088781,0.1524181664,0.4482169151,0.5647288561,0.319003433,0.4013189971,0.6148021221,0.3019052148,0.3172936141,0.6367855668
6,175,291,552,214,83,175,187,260,0.6177332401,0.1021006331,0.4181729257,0.3385442197,0.1621885747,0.4550561905,0.1524181664,0.4570102692,0.5647288561,0.319003433,0.4091353118,0.6148021221,0.3019052148,0.3172936141,0.6367855668
6,248,435,639,202,96,254,255,448,0.6260381341,0.1021006331,0.4272105396,0.3385442197,0.1621885747,0.4924279451,0.1524181664,0.4736199379,0.5647288561,0.319003433,0.4174401462,0.6148021221,0.3019052148,0.3172936141,0.6367855668
6,201,390,597,201,82,340,262,453,0.6260381341,0.1021006331,0.4269662797,0.3385442197,0.1621885747,0.461651206,0.1524181664,0.4736199379,0.5647288561,0.319003433,0.4174401462,0.6148021221,0.3019052148,0.3172936141,0.6367855668
6,210,377,477,179,98,333,301,504,0.6260381341,0.1021006331,0.419149965,0.3385442197,0.1621885747,0.417684406,0.1438690722,0.4533463717,0.5647288561,0.319003433,0.4084025323,0.6148021221,0.3019052148,0.3072789311,0.6367855668
6,191,404,481,196,113,366,373,428,0.6260381341,0.1021006331,0.410356611,0.3385442197,0.1621885747,0.417684406,0.1438690722,0.4435759783,0.5647288561,0.319003433,0.3996091783,0.6148021221,0.3019052148,0.3072789311,0.6367855668
6,246,408,409,167,118,389,325,524,0.6345872283,0.1021006331,0.4022960365,0.3385442197,0.1541279852,0.400097698,0.1438690722,0.4264777601,0.5647288561,0.319003433,0.3913043439,0.6231069565,0.3019052148,0.3072789311,0.6448461413
6,242,484,553,177,119,417,315,454,0.6345872283,0.1021006331,0.4022960365,0.3385442197,0.1541279852,0.400097698,0.1438690722,0.4264777601,0.5647288561,0.319003433,0.3913043439,0.6231069565,0.3019052148,0.2994626164,0.6448461413
6,242,385,500,169,80,216,177,414,0.6345872283,0.1021006331,0.4022960365,0.3385442197,0.1541279852,0.400097698,0.1516853869,0.4184171855,0.5554469824,0.319003433,0.3913043439,0.6231069565,0.3097215295,0.2994626164,0.6448461413
6,238,388,598,154,54,109,107,276,0.6504641175,0.0940400586,0.4108451307,0.3385442197,0.1541279852,0.4406448603,0.1516853869,0.4360038936,0.5476306677,0.319003433,0.3913043439,0.6231069565,0.3097215295,0.2994626164,0.6448461413
6,178,293,647,179,66,79,80,241,0.6504641175,0.0940400586,0.4186614454,0.3385442197,0.1541279852,0.448461175,0.1516853869,0.4445530176,0.5476306677,0.319003433,0.4003419578,0.615046382,0.3097215295,0.2994626164,0.6448461413
6,198,282,821,230,72,63,74,191,0.6504641175,0.0940400586,0.4186614454,0.3385442197,0.1621885747,0.448461175,0.1516853869,0.4533463717,0.5476306677,0.319003433,0.4003419578,0.615046382,0.3097215295,0.2994626164,0.6448461413
6,112,292,664,210,80,71,69,210,0.6411822438,0.0940400586,0.4269662797,0.3385442197,0.1805080622,0.4848558903,0.1414264739,0.4816805124,0.5476306677,0.3033707738,0.4274547994,0.6064972878,0.301660955,0.3085002303,0.6367855668
6,175,300,577,147,66,70,112,241,0.6411822438,0.0940400586,0.4269662797,0.3385442197,0.1890571564,0.5009770393,0.1414264739,0.5007327795,0.5576453209,0.3033707738,0.4274547994,0.5984367132,0.301660955,0.3085002303,0.6367855668
6,237,199,497,156,63,59,95,217,0.6411822438,0.0940400586,0.4269662797,0.3385442197,0.1890571564,0.5009770393,0.1414264739,0.5007327795,0.5576453209,0.3033707738,0.4274547994,0.5984367132,0.301660955,0.3085002303,0.6367855668
6,258,289,694,260,121,71,78,181,0.6411822438,0.0940400586,0.4364924133,0.3385442197,0.1890571564,0.5188080072,0.1414264739,0.5007327795,0.5576453209,0.3033707738,0.4274547994,0.5984367132,0.301660955,0.3085002303,0.6367855668
6,170,243,577,179,68,61,57,162,0.649731338,0.0940400586,0.4452857971,0.3385442197,0.1890571564,0.5283341408,0.1414264739,0.5007327795,0.5576453209,0.3033707738,0.4274547994,0.5984367132,0.301660955,0.3085002303,0.6367855668
6,145,221,623,166,50,50,44,187,0.6582804322,0.0857352242,0.4628725052,0.3385442197,0.1890571564,0.5449438095,0.1509526074,0.5085490942,0.5576453209,0.3033707738,0.4357596338,0.5901318789,0.301660955,0.3085002303,0.6367855668
6,106,155,464,135,39,49,44,90,0.6582804322,0.0857352242,0.4628725052,0.3385442197,0.1983390301,0.5449438095,0.1509526074,0.5085490942,0.5576453209,0.3033707738,0.4357596338,0.5901318789,0.301660955,0.3085002303,0.6367855668
6,73,137,333,97,51,56,42,64,0.6416707635,0.0940400586,0.4540791512,0.3385442197,0.2066438645,0.5527601242,0.158768937,0.5166096687,0.5764533281,0.311919868,0.4357596338,0.5901318789,0.301660955,0.3165608346,0.6289692521
6,74,129,303,96,45,47,37,82,0.6416707635,0.1028334126,0.4462628365,0.3385442197,0.2154372185,0.5527601242,0.1680508107,0.5166096687,0.5852466822,0.311919868,0.4279433191,0.5901318789,0.301660955,0.3165608346,0.6289692521
6,68,151,378,113,49,49,46,64,0.6416707635,0.1028334126,0.4462628365,0.3385442197,0.2154372185,0.5527601242,0.1680508107,0.5166096687,0.5852466822,0.311919868,0.4279433191,0.5901318789,0.301660955,0.3165608346,0.6289692521
6,122,139,352,107,50,53,50,85,0.6416707635,0.1028334126,0.4462628365,0.3385442197,0.2232535481,0.5617977381,0.1758671254,0.5166096687,0.5933072567,0.311919868,0.4279433191,0.5823155642,0.301660955,0.3165608346,0.6206643581
6,180,147,391,167,86,52,60,93,0.6499755979,0.1028334126,0.4540791512,0.3385442197,0.2232535481,0.5837811232,0.1849047393,0.5244259834,0.5933072567,0.311919868,0.4279433191,0.5823155642,0.301660955,0.3165608346,0.6128480434
6,194,132,360,118,69,54,42,107,0.6577919126,0.1028334126,0.4699560404,0.3385442197,0.2313141227,0.5918416977,0.1849047393,0.5322422981,0.6011235714,0.311919868,0.4357596338,0.5732779503,0.301660955,0.324865669,0.6128480434
6,77,157,428,117,51,41,41,146,0.6577919126,0.0950170979,0.4777723551,0.3385442197,0.2313141227,0.5999022722,0.1849047393,0.5322422981,0.6011235714,0.311919868,0.4445530176,0.5732779503,0.301660955,0.324865669,0.6128480434
6,99,163,577,173,47,36,42,125,0.6577919126,0.0950170979,0.4777723551,0.3463605344,0.2313141227,0.5999022722,0.1849047393,0.5322422981,0.6011235714,0.311919868,0.4445530176,0.5732779503,0.301660955,0.324865669,0.6128480434
6,59,155,613,200,73,58,57,51,0.6487542987,0.0950170979,0.4682462215,0.3463605344,0.2313141227,0.5999022722,0.1849047393,0.5322422981,0.6011235714,0.311919868,0.4445530176,0.5732779503,0.301660955,0.324865669,0.6128480434
6,103,151,387,171,86,51,55,72,0.63214463,0.1028334126,0.4318514764,0.3463605344,0.2313141227,0.4851001501,0.2100635022,0.5322422981,0.5654616356,0.311919868,0.4345383346,0.5654616356,0.301660955,0.324865669,0.595749855
6,93,163,363,168,84,54,53,66,0.6399609447,0.1028334126,0.4318514764,0.3463605344,0.2393746972,0.4851001501,0.2100635022,0.5322422981,0.5654616356,0.311919868,0.4345383346,0.5654616356,0.301660955,0.324865669,0.595749855
6,109,235,402,314,141,64,70,60,0.6568148732,0.1028334126,0.4423546791,0.3463605344,0.2393746972,0.5319980383,0.2313141227,0.5410356522,0.5569125414,0.320468992,0.4509037733,0.5654616356,0.301660955,0.324865669,0.595749855
6,81,206,496,260,129,69,91,61,0.6568148732,0.1028334126,0.4423546791,0.3463605344,0.2393746972,0.5417684317,0.2313141227,0.5410356522,0.5569125414,0.320468992,0.4509037733,0.5654616356,0.301660955,0.324865669,0.586956501
6,74,106,491,144,68,69,136,53,0.674890101,0.1028334126,0.4501709938,0.3463605344,0.2584269643,0.5522716045,0.2857840657,0.5493404865,0.5478749275,0.3373229206,0.4704445601,0.5654616356,0.301660955,0.3414753377,0.586956501
6,57,189,624,233,82,52,87,53,0.674890101,0.1028334126,0.4501709938,0.3463605344,0.2584269643,0.5522716045,0.2857840657,0.5493404865,0.5478749275,0.3451392353,0.4704445601,0.5654616356,0.301660955,0.3414753377,0.5784074068
6,90,159,630,235,85,60,70,69,0.674890101,0.0950170979,0.4501709938,0.3463605344,0.2584269643,0.5254030228,0.301660955,0.5493404865,0.5302882195,0.3539325893,0.4704445601,0.5654616356,0.301660955,0.3414753377,0.5784074068
6,93,152,590,250,99,63,58,73,0.674890101,0.1033219323,0.4599413872,0.3463605344,0.2584269643,0.495603323,0.3216902912,0.5586223602,0.4802149534,0.3707865179,0.4704445601,0.5571568012,0.301660955,0.3492916524,0.5784074068
6,86,150,598,249,99,66,63,75,0.674890101,0.1033219323,0.4599413872,0.3463605344,0.2584269643,0.495603323,0.3216902912,0.5586223602,0.4802149534,0.3707865179,0.4704445601,0.5571568012,0.301660955,0.3492916524,0.5784074068
6,113,177,518,222,95,72,55,135,0.674890101,0.1033219323,0.4870542288,0.3463605344,0.2584269643,0.5483634472,0.3295066059,0.5666829348,0.4716658592,0.3707865179,0.4943820238,0.5493404865,0.301660955,0.3492916524,0.5705910921
6,58,133,453,146,53,61,61,161,0.674890101,0.1033219323,0.4951148033,0.3463605344,0.2584269643,0.5771861076,0.3295066059,0.5666829348,0.4716658592,0.3707865179,0.5021983385,0.5493404865,0.301660955,0.3492916524,0.5705910921
6,65,101,379,112,49,89,116,310,0.674890101,0.1033219323,0.4870542288,0.3463605344,0.2584269643,0.5864679813,0.3295066059,0.5666829348,0.4716658592,0.3612603843,0.5021983385,0.5493404865,0.301660955,0.3492916524,0.5705910921
6,86,167,434,127,41,112,135,422,0.6670737863,0.1033219323,0.4870542288,0.3463605344,0.2584269643,0.5864679813,0.3212017715,0.5666829348,0.4716658592,0.3612603843,0.5021983385,0.5493404865,0.301660955,0.3492916524,0.5705910921
6,90,132,400,132,43,101,187,400,0.6392281651,0.1194430888,0.4496824741,0.3463605344,0.223497808,0.5295554399,0.2447484136,0.5481191874,0.501465559,0.3258427083,0.4743527174,0.5493404865,0.301660955,0.3414753377,0.5705910921
6,138,126,442,161,61,84,103,239,0.6392281651,0.1194430888,0.4496824741,0.3463605344,0.2156814784,0.5217391253,0.2120175809,0.5481191874,0.5105031729,0.3180263937,0.4655593634,0.5493404865,0.301660955,0.333659023,0.5705910921
6,181,170,358,134,63,79,99,241,0.6392281651,0.1194430888,0.4496824741,0.3463605344,0.2156814784,0.5217391253,0.2120175809,0.5481191874,0.5105031729,0.3180263937,0.4655593634,0.5493404865,0.301660955,0.333659023,0.5705910921
6,151,163,381,198,89,76,77,212,0.6392281651,0.1194430888,0.4496824741,0.3463605344,0.2066438645,0.5312652588,0.2120175809,0.5481191874,0.5188080072,0.3180263937,0.4655593634,0.5493404865,0.301660955,0.333659023,0.5705910921
6,137,152,361,146,60,76,61,276,0.6587689519,0.1099169552,0.4770395756,0.3463605344,0.2066438645,0.5591108799,0.2120175809,0.5481191874,0.5188080072,0.3180263937,0.4655593634,0.5493404865,0.301660955,0.333659023,0.5705910921
6,83,125,400,89,50,94,93,296,0.6587689519,0.1013678536,0.4770395756,0.3463605344,0.2066438645,0.5671714544,0.2120175809,0.5481191874,0.5266243219,0.3180263937,0.4655593634,0.5493404865,0.301660955,0.333659023,0.5788959265
6,128,275,570,136,51,136,165,400,0.6309233308,0.1189545691,0.4501709938,0.3463605344,0.2066438645,0.5581338406,0.1636541337,0.5481191874,0.5744992495,0.3014166951,0.4577430487,0.5583781004,0.301660955,0.333659023,0.5881778002
6,153,327,510,158,71,186,192,507,0.6128480434,0.1189545691,0.4418661594,0.3463605344,0.2071323842,0.5581338406,0.1531509459,0.5266243219,0.5744992495,0.3014166951,0.4399120808,0.5762090683,0.301660955,0.3246214092,0.6079628468
6,167,325,670,225,87,205,185,475,0.6128480434,0.1189545691,0.4335612953,0.3463605344,0.1866145581,0.5581338406,0.1443575919,0.5097703934,0.5744992495,0.3014166951,0.4235466421,0.5852466822,0.301660955,0.3246214092,0.6243282557
6,214,194,600,313,128,168,195,394,0.6128480434,0.1189545691,0.4335612953,0.3463605344,0.1866145581,0.5581338406,0.1365412772,0.5097703934,0.5744992495,0.3014166951,0.4235466421,0.5935515165,0.301660955,0.3165608346,0.6243282557
6,216,238,479,202,75,124,151,322,0.6228626966,0.1108939946,0.458720088,0.3463605344,0.1866145581,0.5759648085,0.1365412772,0.5183194876,0.5744992495,0.3014166951,0.4325842559,0.5935515165,0.301660955,0.3165608346,0.6243282557
6,264,260,733,293,103,136,178,345,0.6228626966,0.1108939946,0.458720088,0.3463605344,0.1866145581,0.5759648085,0.1365412772,0.5183194876,0.5744992495,0.3014166951,0.4325842559,0.5935515165,0.301660955,0.3165608346,0.6243282557
6,294,501,711,210,79,302,274,697,0.6228626966,0.1108939946,0.4667806625,0.3463605344,0.1866145581,0.5759648085,0.1365412772,0.5266243219,0.5744992495,0.3014166951,0.4406448603,0.5935515165,0.301660955,0.3165608346,0.6243282557
6,245,553,520,156,91,265,230,455,0.6314118505,0.1108939946,0.4667806625,0.3380557001,0.1780654639,0.5759648085,0.1365412772,0.5266243219,0.5744992495,0.3014166951,0.4406448603,0.5935515165,0.301660955,0.3246214092,0.6243282557
6,145,351,598,214,115,274,238,373,0.6226184368,0.1108939946,0.4386907816,0.3380557001,0.1695163697,0.466047883,0.1177332699,0.4995114803,0.5744992495,0.3014166951,0.4311186969,0.5935515165,0.301660955,0.3246214092,0.63214463
6,210,350,558,237,81,239,193,591,0.6226184368,0.1108939946,0.4215925634,0.3380557001,0.161700055,0.4196384847,0.1177332699,0.4421104193,0.5581338406,0.3014166951,0.4022960365,0.6028333902,0.301660955,0.316072315,0.63214463
6,231,295,609,204,79,242,226,438,0.6226184368,0.1108939946,0.4215925634,0.3380557001,0.161700055,0.4196384847,0.1255495846,0.4421104193,0.5581338406,0.3014166951,0.3944797218,0.6028333902,0.301660955,0.316072315,0.63214463
6,263,246,629,227,99,218,186,351,0.6226184368,0.1108939946,0.4296531379,0.3380557001,0.161700055,0.4509037733,0.1255495846,0.4509037733,0.5581338406,0.3014166951,0.403028816,0.6028333902,0.301660955,0.316072315,0.63214463
6,169,235,605,186,74,120,167,361,0.6314118505,0.1108939946,0.4460185766,0.3380557001,0.161700055,0.4702003002,0.1255495846,0.4599413872,0.5493404865,0.3014166951,0.403028816,0.6028333902,0.301660955,0.316072315,0.63214463
6,111,234,620,202,69,81,76,263,0.6314118505,0.1028334126,0.4460185766,0.3380557001,0.161700055,0.4785051346,0.1255495846,0.4684904814,0.5493404865,0.3014166951,0.41182217,0.6028333902,0.301660955,0.316072315,0.63214463
6,119,299,682,215,66,55,56,116,0.6314118505,0.1113825142,0.4460185766,0.3380557001,0.170493409,0.4880312681,0.1336101592,0.4763067961,0.5493404865,0.3014166951,0.41182217,0.6028333902,0.301660955,0.316072315,0.63214463
6,104,248,551,175,67,54,44,131,0.6314118505,0.1113825142,0.4460185766,0.3380557001,0.1790425032,0.4880312681,0.1336101592,0.4763067961,0.5493404865,0.3014166951,0.41182217,0.5950170755,0.301660955,0.316072315,0.63214463
6,119,215,424,174,76,52,44,72,0.6218856573,0.1191988289,0.4460185766,0.3380557001,0.1868588179,0.5083048344,0.1428920329,0.4934049845,0.5595993996,0.3014166951,0.41182217,0.5950170755,0.301660955,0.316072315,0.623839736
6,179,315,627,254,115,53,79,108,0.6138250828,0.1191988289,0.4560332298,0.3380557001,0.214704439,0.579628706,0.1612115353,0.5251587629,0.5710796118,0.3014166951,0.4284318388,0.5872007608,0.301660955,0.3070346713,0.6152906418
